item_name,release_year,retirement_year,condition,grade,category_subtype,original_retail,source_platform,date,price_usd
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2024-06-01,30.14
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2024-07-01,30.37
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2024-08-01,30.66
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2024-09-01,30.88
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2024-10-01,31.17
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2024-11-01,31.33
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2024-12-01,31.57
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-01-01,31.94
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-02-01,32.15
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-03-01,32.46
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-04-01,32.76
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-05-01,33.11
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-06-01,33.47
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-07-01,33.83
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-08-01,34.07
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-09-01,34.29
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-10-01,34.62
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-11-01,34.97
Amiibo Joker (Persona 5),2020,2022,New,Sealed,Amiibo,15.99,PriceCharting,2025-12-01,35.35
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-01-01,28.58
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-02-01,28.88
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-03-01,29.13
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-04-01,29.33
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-05-01,29.66
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-06-01,30.03
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-07-01,30.23
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-08-01,30.51
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-09-01,30.74
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-10-01,31.11
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-11-01,31.39
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-12-01,31.75
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-01-01,32.12
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-02-01,32.34
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-03-01,32.7
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-04-01,32.96
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-05-01,33.36
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-06-01,33.65
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-07-01,34.03
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-08-01,34.27
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-09-01,34.51
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-10-01,34.84
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-11-01,35.28
Amiibo Lucina (Super Smash Bros.),2015,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-12-01,35.58
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-01-01,45.47
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-02-01,46.2
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-03-01,46.85
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-04-01,47.37
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-05-01,48.14
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-06-01,48.64
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-07-01,49.26
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-08-01,49.81
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-09-01,50.37
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-10-01,50.83
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-11-01,51.63
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2024-12-01,52.47
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-01-01,53.23
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-02-01,53.79
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-03-01,54.47
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-04-01,55.12
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-05-01,55.88
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-06-01,56.67
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-07-01,57.38
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-08-01,58.02
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-09-01,58.95
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-10-01,59.58
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-11-01,60.31
Amiibo Mega Man,2015,2017,New,Sealed,Amiibo,12.99,PriceCharting,2025-12-01,61.09
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-01-01,119.92
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-02-01,122.05
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-03-01,124.22
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-04-01,126.01
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-05-01,127.79
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-06-01,129.99
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-07-01,132.12
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-08-01,134.2
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-09-01,136.15
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-10-01,139.08
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-11-01,141.92
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2024-12-01,144.53
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-01-01,147.63
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-02-01,150.84
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-03-01,153.73
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-04-01,156.18
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-05-01,158.39
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-06-01,161.53
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-07-01,164.36
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-08-01,167.48
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-09-01,171.02
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-10-01,173.63
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-11-01,176.83
Amiibo Monster Hunter Stories Cheval,2016,2017,New,Sealed,Amiibo,14.99,PriceCharting,2025-12-01,180.17
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-01-01,77.94
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-02-01,79.2
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-03-01,80.24
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-04-01,81.44
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-05-01,82.66
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-06-01,84.12
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-07-01,85.73
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-08-01,87.01
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-09-01,88.56
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-10-01,89.86
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-11-01,91.64
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2024-12-01,93.36
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-01-01,94.92
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-02-01,96.43
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-03-01,97.86
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-04-01,99.31
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-05-01,101.3
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-06-01,102.88
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-07-01,104.56
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-08-01,106.68
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-09-01,108.55
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-10-01,110.35
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-11-01,112.07
Amiibo Qbby (BoxBoy!),2017,2018,New,Sealed,Amiibo,12.99,PriceCharting,2025-12-01,113.62
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-01-01,31.18
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-02-01,31.4
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-03-01,31.63
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-04-01,32.0
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-05-01,32.45
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-06-01,32.93
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-07-01,33.35
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-08-01,33.7
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-09-01,33.95
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-10-01,34.35
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-11-01,34.83
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2024-12-01,35.19
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-01-01,35.62
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-02-01,36.12
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-03-01,36.38
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-04-01,36.86
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-05-01,37.2
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-06-01,37.56
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-07-01,37.86
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-08-01,38.28
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-09-01,38.71
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-10-01,39.22
Amiibo Samus Aran (Metroid),2014,2016,New,Sealed,Amiibo,12.99,PriceCharting,2025-11-01,39.54
